claim_id,kind,token,displayed_or_referenced,routes,section_or_chart,data_path,raw_value,rendered_value,contract_identity,evidence_role,cutoff_class,verdict,recommended_action,provenance
CHART-10-VALUE-0083,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[9].depth,4,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0084,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[9].trials,200,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0085,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[9].median_live_k,5.0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0086,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[9].min_live_k,0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0087,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[9].max_live_k,11,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0088,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[9].declined_rate,0.0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0089,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[9].wrong_guard,0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0090,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[9].oversized,0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0091,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[10].n,22,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0092,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[10].depth,6,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0093,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[10].trials,200,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0094,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[10].median_live_k,13.0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0095,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[10].min_live_k,2,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0096,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[10].max_live_k,20,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0097,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[10].declined_rate,0.15,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0098,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[10].wrong_guard,0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0099,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[10].oversized,0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0100,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[11].n,22,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0101,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[11].depth,8,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0102,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[11].trials,200,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0103,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[11].median_live_k,21.0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0104,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[11].min_live_k,7,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0105,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[11].max_live_k,22,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0106,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[11].declined_rate,0.885,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0107,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[11].wrong_guard,0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0108,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[11].oversized,0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0109,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[12].n,24,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0110,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[12].depth,4,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0111,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[12].trials,200,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0112,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[12].median_live_k,5.0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0113,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[12].min_live_k,1,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0114,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[12].max_live_k,12,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0115,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[12].declined_rate,0.0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0116,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[12].wrong_guard,0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0117,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[12].oversized,0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0118,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[13].n,24,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
