source,line,literal,context,classification
cm_master_shared.js,507,128,"const W = cfg.width || 900, padL = cfg.padL || 245, padR = 128, padT = 30, rowH = cfg.rowH || 46;","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,507,30,"const W = cfg.width || 900, padL = cfg.padL || 245, padR = 128, padT = 30, rowH = cfg.rowH || 46;","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,507,46,"const W = cfg.width || 900, padL = cfg.padL || 245, padR = 128, padT = 30, rowH = cfg.rowH || 46;","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,508,46,const H = padT + rows.length * rowH + 46;,"reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,509,0,"const x = linScale(0, 100, padL, W - padR);","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,509,100,"const x = linScale(0, 100, padL, W - padR);","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,510,0,"const g = el(""svg"", { width: W, height: H, viewBox: `0 0 ${W} ${H}`, role: ""img"", ""aria-label"": cfg.title });","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,510,0,"const g = el(""svg"", { width: W, height: H, viewBox: `0 0 ${W} ${H}`, role: ""img"", ""aria-label"": cfg.title });","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,511,0,"[0, 25, 50, 75, 100].forEach(t => {","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,511,25,"[0, 25, 50, 75, 100].forEach(t => {","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,511,50,"[0, 25, 50, 75, 100].forEach(t => {","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,511,75,"[0, 25, 50, 75, 100].forEach(t => {","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,511,100,"[0, 25, 50, 75, 100].forEach(t => {","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,512,8,"g.append(el(""line"", { x1: x(t), x2: x(t), y1: padT - 8, y2: padT + rows.length * rowH,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,513,1,"stroke: ""var(--grid)"", ""stroke-width"": 1 }));","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,514,18,"g.append(el(""text"", { x: x(t), y: padT + rows.length * rowH + 18, class: ""tick"", ""text-anchor"": ""middle"" },","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,517,2,"g.append(el(""text"", { x: (padL + W - padR) / 2, y: H - 7, class: ""axtitle"", ""text-anchor"": ""middle"" },","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,517,7,"g.append(el(""text"", { x: (padL + W - padR) / 2, y: H - 7, class: ""axtitle"", ""text-anchor"": ""middle"" },","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,520,2,const cy = padT + i * rowH + rowH / 2;,"reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,521,100,"const finitePct = 100 * r.finite / r.total, neverPct = 100 - finitePct;","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,521,100,"const finitePct = 100 * r.finite / r.total, neverPct = 100 - finitePct;","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,522,12,"g.append(el(""text"", { x: padL - 12, y: cy - 3, class: ""lab"", ""text-anchor"": ""end"" },","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,522,3,"g.append(el(""text"", { x: padL - 12, y: cy - 3, class: ""lab"", ""text-anchor"": ""end"" },","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,524,12,"g.append(el(""text"", { x: padL - 12, y: cy + 13, class: ""tick"", ""text-anchor"": ""end"", ""font-size"": 10.5 },","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,524,13,"g.append(el(""text"", { x: padL - 12, y: cy + 13, class: ""tick"", ""text-anchor"": ""end"", ""font-size"": 10.5 },","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,524,10.5,"g.append(el(""text"", { x: padL - 12, y: cy + 13, class: ""tick"", ""text-anchor"": ""end"", ""font-size"": 10.5 },","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,526,0,"const finite = el(""rect"", { x: x(0), y: cy - 9, width: x(finitePct) - x(0), height: 18, rx: 4, fill: S1 });","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,526,9,"const finite = el(""rect"", { x: x(0), y: cy - 9, width: x(finitePct) - x(0), height: 18, rx: 4, fill: S1 });","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,526,0,"const finite = el(""rect"", { x: x(0), y: cy - 9, width: x(finitePct) - x(0), height: 18, rx: 4, fill: S1 });","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,526,18,"const finite = el(""rect"", { x: x(0), y: cy - 9, width: x(finitePct) - x(0), height: 18, rx: 4, fill: S1 });","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,526,4,"const finite = el(""rect"", { x: x(0), y: cy - 9, width: x(finitePct) - x(0), height: 18, rx: 4, fill: S1 });","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,527,9,"const never = el(""rect"", { x: x(finitePct), y: cy - 9, width: x(100) - x(finitePct), height: 18,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,527,100,"const never = el(""rect"", { x: x(finitePct), y: cy - 9, width: x(100) - x(finitePct), height: 18,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,527,18,"const never = el(""rect"", { x: x(finitePct), y: cy - 9, width: x(100) - x(finitePct), height: 18,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,528,4,"rx: 4, fill: ""var(--critical)"" });","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,529,1,"bindTip(finite, `<b>${r.label}</b><span class=""r"">${r.finite}/${r.total} finite break-even (${f(finitePct, 1)}%)<br>` +","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,531,1,"bindTip(never, `<b>${r.label}</b><span class=""r"">${r.never}/${r.total} never break even (${f(neverPct, 1)}%)</span>`);","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,533,10,"g.append(el(""text"", { x: W - padR + 10, y: cy - 2, class: ""val"", ""font-size"": 11.5 },","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,533,2,"g.append(el(""text"", { x: W - padR + 10, y: cy - 2, class: ""val"", ""font-size"": 11.5 },","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,533,11.5,"g.append(el(""text"", { x: W - padR + 10, y: cy - 2, class: ""val"", ""font-size"": 11.5 },","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,535,10,"g.append(el(""text"", { x: W - padR + 10, y: cy + 13, class: ""tick"", ""font-size"": 10.5 },","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,535,13,"g.append(el(""text"", { x: W - padR + 10, y: cy + 13, class: ""tick"", ""font-size"": 10.5 },","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,535,10.5,"g.append(el(""text"", { x: W - padR + 10, y: cy + 13, class: ""tick"", ""font-size"": 10.5 },","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,543,880,"const W = cfg.width || 880, padL = cfg.padL || 180, padR = 96, padT = 26, rowH = cfg.rowH || 26;","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,543,180,"const W = cfg.width || 880, padL = cfg.padL || 180, padR = 96, padT = 26, rowH = cfg.rowH || 26;","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,543,96,"const W = cfg.width || 880, padL = cfg.padL || 180, padR = 96, padT = 26, rowH = cfg.rowH || 26;","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,543,26,"const W = cfg.width || 880, padL = cfg.padL || 180, padR = 96, padT = 26, rowH = cfg.rowH || 26;","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,543,26,"const W = cfg.width || 880, padL = cfg.padL || 180, padR = 96, padT = 26, rowH = cfg.rowH || 26;","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,544,46,const H = padT + rows.length * rowH + 46;,"reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,545,0,const vals = rows.flatMap(r => r.points.map(p => p.v)).filter(v => v > 0);,"reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,546,10,"const lo = cfg.min || Math.pow(10, Math.floor(Math.log10(Math.min(...vals))));","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,547,10,"const hi = cfg.max || Math.pow(10, Math.ceil(Math.log10(Math.max(...vals))));","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,549,0,"const g = el(""svg"", { width: W, height: H, viewBox: `0 0 ${W} ${H}`, role: ""img"", ""aria-label"": cfg.title });","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,549,0,"const g = el(""svg"", { width: W, height: H, viewBox: `0 0 ${W} ${H}`, role: ""img"", ""aria-label"": cfg.title });","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,551,6,"g.append(el(""line"", { x1: x(t), x2: x(t), y1: padT - 6, y2: padT + rows.length * rowH,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,552,1,"stroke: ""var(--grid)"", ""stroke-width"": 1 }));","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,553,18,"g.append(el(""text"", { x: x(t), y: padT + rows.length * rowH + 18, class: ""tick"", ""text-anchor"": ""middle"" },","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,556,2,"g.append(el(""text"", { x: (padL + W - padR) / 2, y: H - 6, class: ""axtitle"", ""text-anchor"": ""middle"" },","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,556,6,"g.append(el(""text"", { x: (padL + W - padR) / 2, y: H - 6, class: ""axtitle"", ""text-anchor"": ""middle"" },","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,559,2,const cy = padT + i * rowH + rowH / 2;,"reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,560,12,"g.append(el(""text"", { x: padL - 12, y: cy + 4, class: ""lab"", ""text-anchor"": ""end"" },","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,560,4,"g.append(el(""text"", { x: padL - 12, y: cy + 4, class: ""lab"", ""text-anchor"": ""end"" },","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,562,0,const xs = r.points.filter(p => p.v > 0).map(p => x(p.v));,"reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,563,1,if (xs.length > 1) {,"reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,565,1.5,"stroke: ""var(--axis)"", ""stroke-width"": 1.5, ""stroke-linecap"": ""round"" }));","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,568,0,if (!(p.v > 0)) return;,"reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,569,5,"const c = el(""circle"", { cx: x(p.v), cy, r: 5, fill: p.color, stroke: ""var(--surface-1)"", ""stroke-width"": 2 });","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,569,1,"const c = el(""circle"", { cx: x(p.v), cy, r: 5, fill: p.color, stroke: ""var(--surface-1)"", ""stroke-width"": 2 });","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
